TransactionID,CustomerID,PurchaseDate,Amount,PointsEarned
1866,376,2025-03-05 06:02:42.975377,9.17,9
1867,376,2025-02-07 06:02:42.975377,22.72,22
1868,376,2025-09-24 06:02:42.975377,3.19,3
1869,376,2026-02-25 06:02:42.975377,49.08,49
1870,376,2024-08-05 06:02:42.975377,14.48,14
1871,376,2024-10-12 06:02:42.975377,43.59,43
1872,376,2025-08-01 06:02:42.975377,22.64,22
1873,377,2026-02-11 06:02:44.830558,111.96,111
1874,377,2026-03-02 06:02:44.830570,14.18,14
1875,377,2026-03-03 06:02:44.830580,61.76,61
1876,377,2026-02-19 06:02:44.830590,42.76,42
1877,378,2026-02-03 06:02:44.830604,3.62,3
1878,378,2026-02-22 06:02:44.830615,140.23,140
1879,378,2026-02-26 06:02:44.830635,186.94,186
1880,378,2026-02-12 06:02:44.830645,5.92,5
1881,379,2025-06-07 06:02:42.975377,70.3,70
1882,379,2026-03-04 06:02:44.830667,3.39,3
1883,379,2025-04-06 06:02:42.975377,14.35,14
1884,379,2025-08-13 06:02:42.975377,56.58,56
1885,379,2026-02-06 06:02:44.830692,84.46,84
1886,380,2025-08-11 06:02:42.975377,46.48,46
1887,380,2026-02-27 06:02:44.830713,17.44,17
1888,380,2025-11-10 06:02:42.975377,76.23,76
1889,380,2025-08-23 06:02:42.975377,29.03,29
1890,380,2026-01-27 06:02:42.975377,73.34,73
1891,380,2026-02-25 06:02:44.830746,4.2,4
1892,381,2026-02-12 06:02:44.830760,12.0,12
1893,381,2026-01-01 06:02:42.975377,69.76,69
1894,381,2026-03-01 06:02:44.830779,90.16,90
1895,381,2026-02-04 06:02:44.830789,43.24,43
1896,381,2026-02-16 06:02:44.830800,9.44,9
1897,381,2026-03-02 06:02:44.830811,10.08,10
1898,382,2025-03-05 06:02:42.975377,19.87,19
1899,382,2025-07-06 06:02:42.975377,54.95,54
1900,382,2025-05-29 06:02:42.975377,119.87,119
1901,382,2026-02-18 06:02:44.830847,2.62,2
1902,382,2025-05-30 06:02:42.975377,15.54,15
1903,382,2026-02-06 06:02:44.830866,169.51,169
1904,383,2026-03-03 06:02:44.830880,19.62,19
1905,383,2026-02-18 06:02:44.830890,72.51,72
1906,383,2026-02-04 06:02:44.830900,58.62,58
1907,383,2026-02-28 06:02:44.830911,126.98,126
1908,384,2026-02-08 06:02:44.830925,9.97,9
1909,384,2026-02-28 06:02:44.830936,5.95,5
1910,384,2026-02-07 06:02:44.830946,49.4,49
1911,384,2026-02-21 06:02:44.830957,15.52,15
1912,385,2026-02-05 06:02:44.830972,50.63,50
1913,385,2026-02-09 06:02:44.830983,6.9,6
1914,385,2025-12-09 06:02:42.975377,142.44,142
1915,385,2026-02-14 06:02:42.975377,49.6,49
1916,386,2026-03-03 06:02:44.831012,13.51,13
1917,386,2026-02-06 06:02:44.831073,18.83,18
1918,386,2026-02-04 06:02:44.831084,9.88,9
1919,386,2026-02-03 06:02:44.831094,2.57,2
1920,386,2026-02-06 06:02:44.831104,16.11,16
1921,386,2026-02-09 06:02:44.831114,64.68,64
1922,386,2026-02-17 06:02:44.831124,111.97,111
1923,387,2026-02-12 06:02:44.831139,22.28,22
1924,387,2026-02-24 06:02:44.831149,168.69,168
1925,387,2026-02-09 06:02:44.831160,83.03,83
1926,387,2026-02-08 06:02:44.831185,44.67,44
1927,387,2026-02-28 06:02:44.831195,110.58,110
1928,388,2025-07-16 06:02:42.975377,93.07,93
1929,388,2025-06-10 06:02:42.975377,22.31,22
1930,388,2026-02-28 06:02:44.831223,32.73,32
1931,388,2025-12-12 06:02:42.975377,114.1,114
1932,389,2026-02-21 06:02:44.831245,5.61,5
1933,389,2025-11-05 06:02:42.975377,23.98,23
1934,389,2026-02-14 06:02:44.831262,129.18,129
1935,389,2026-01-12 06:02:42.975377,25.3,25
1936,390,2025-11-14 06:02:42.975377,42.2,42
1937,390,2026-02-24 06:02:44.831290,36.29,36
1938,390,2025-09-16 06:02:42.975377,5.1,5
1939,391,2024-05-05 06:02:42.975377,2.74,2
1940,391,2025-10-05 06:02:42.975377,110.09,110
1941,392,2025-07-26 06:02:42.975377,3.62,3
1942,392,2025-03-20 06:02:42.975377,3.45,3
1943,393,2026-03-04 06:02:44.831346,34.19,34
1944,393,2024-10-28 06:02:42.975377,7.89,7
1945,393,2025-07-30 06:02:42.975377,11.59,11
1946,394,2026-03-04 06:02:44.831374,16.12,16
1947,394,2026-02-15 06:02:44.831386,0.23,0
1948,394,2026-03-04 06:02:44.831397,153.06,153
1949,394,2026-02-05 06:02:44.831406,108.55,108
1950,394,2026-02-21 06:02:44.831417,10.28,10
1951,394,2026-02-28 06:02:44.831427,89.91,89
1952,394,2026-02-25 06:02:44.831438,85.74,85
1953,394,2026-03-04 06:02:44.831448,8.32,8
1954,395,2025-05-17 06:02:42.975377,0.47,0
1955,395,2024-07-07 06:02:42.975377,19.72,19
1956,395,2024-05-28 06:02:42.975377,205.32,205
1957,396,2026-02-18 06:02:44.831485,259.45,259
1958,396,2026-02-26 06:02:44.831496,83.41,83
1959,396,2026-02-16 06:02:44.831506,233.04,233
1960,396,2026-02-09 06:02:44.831517,19.58,19
1961,396,2026-02-09 06:02:44.831528,10.72,10
1962,396,2026-02-21 06:02:44.831538,48.98,48
1963,396,2026-02-23 06:02:44.831549,29.27,29
1964,396,2026-03-04 06:02:44.831560,19.02,19
1965,396,2026-02-25 06:02:44.831570,32.41,32
1966,397,2025-08-24 06:02:42.975377,96.68,96
1967,397,2025-03-10 06:02:42.975377,16.89,16
1968,397,2025-12-03 06:02:42.975377,45.05,45
1969,397,2025-12-06 06:02:42.975377,0.13,0
1970,397,2026-02-05 06:02:44.831613,14.57,14
1971,398,2025-11-29 06:02:42.975377,77.81,77
1972,398,2025-11-04 06:02:42.975377,40.16,40
1973,398,2025-12-20 06:02:42.975377,0.52,0
1974,398,2026-02-26 06:02:44.831662,1.29,1
1975,398,2026-02-05 06:02:42.975377,41.07,41
1976,399,2025-03-24 06:02:42.975377,8.97,8
1977,399,2024-06-24 06:02:42.975377,65.01,65
1978,399,2024-04-30 06:02:42.975377,62.44,62
1979,399,2024-05-02 06:02:42.975377,25.07,25
1980,400,2025-08-01 06:02:42.975377,127.72,127
1981,400,2025-06-19 06:02:42.975377,67.77,67
1982,400,2025-03-22 06:02:42.975377,16.59,16
1983,400,2024-09-24 06:02:42.975377,175.16,175
1984,401,2025-12-27 06:02:42.975377,65.92,65
1985,401,2026-02-13 06:02:44.831757,94.87,94
1986,401,2025-09-29 06:02:42.975377,9.89,9
1987,401,2026-02-25 06:02:44.831776,108.51,108
1988,401,2025-02-14 06:02:42.975377,32.31,32
1989,401,2025-10-22 06:02:42.975377,99.15,99
1990,401,2026-02-04 06:02:44.831801,2.82,2
1991,401,2026-02-12 06:02:44.831812,14.54,14
1992,401,2025-09-10 06:02:42.975377,109.78,109
1993,402,2026-02-22 06:02:44.831833,55.85,55
1994,402,2026-02-09 06:02:44.831845,43.39,43
1995,402,2026-02-06 06:02:44.831855,94.67,94
1996,403,2025-11-18 06:02:42.975377,174.63,174
1997,403,2024-11-17 06:02:42.975377,72.45,72
1998,403,2024-11-01 06:02:42.975377,16.8,16
1999,403,2025-03-10 06:02:42.975377,29.18,29
2000,403,2025-09-17 06:02:42.975377,5.53,5
2001,403,2025-12-25 06:02:42.975377,7.32,7
2002,403,2024-06-01 06:02:42.975377,25.81,25
2003,403,2025-11-08 06:02:42.975377,21.42,21
2004,403,2025-12-31 06:02:42.975377,54.44,54
2005,403,2025-09-23 06:02:42.975377,36.38,36
2006,404,2026-02-24 06:02:44.831942,3.01,3
2007,404,2026-03-02 06:02:44.831953,15.77,15
2008,404,2026-02-15 06:02:44.831964,95.89,95
2009,404,2026-03-03 06:02:44.831975,8.12,8
2010,404,2026-02-18 06:02:44.831987,84.75,84
2011,404,2026-02-26 06:02:44.831998,26.96,26
2012,404,2026-02-06 06:02:44.832009,123.92,123
2013,404,2026-02-20 06:02:44.834846,52.74,52
2014,405,2026-02-24 06:02:44.835295,68.92,68
2015,405,2026-02-07 06:02:44.835316,71.55,71
2016,405,2026-02-27 06:02:44.835330,96.61,96
2017,405,2026-03-01 06:02:44.835517,35.47,35
2018,405,2025-12-26 06:02:42.975377,8.77,8
2019,405,2026-02-28 06:02:42.975377,34.55,34
2020,405,2026-02-11 06:02:44.835554,5.72,5
2021,406,2025-03-21 06:02:42.975377,11.84,11
2022,406,2026-02-16 06:02:44.835761,35.45,35
2023,406,2025-03-21 06:02:42.975377,26.46,26
2024,406,2025-02-16 06:02:42.975377,52.98,52
2025,406,2025-07-20 06:02:42.975377,61.39,61
2026,406,2026-02-05 06:02:42.975377,2.78,2
2027,406,2025-05-06 06:02:42.975377,121.39,121
2028,406,2026-02-08 06:02:44.835815,42.33,42
2029,406,2025-10-08 06:02:42.975377,159.42,159
2030,407,2025-11-12 06:02:42.975377,58.64,58
2031,407,2025-09-18 06:02:42.975377,10.05,10
2032,408,2025-08-15 06:02:42.975377,41.78,41
2033,408,2025-11-20 06:02:42.975377,61.13,61
2034,408,2024-09-18 06:02:42.975377,23.72,23
2035,408,2025-05-07 06:02:42.975377,9.35,9
2036,408,2025-04-02 06:02:42.975377,2.26,2
2037,409,2026-02-10 06:02:44.836280,17.62,17
2038,409,2026-02-04 06:02:44.836293,91.32,91
2039,409,2025-12-18 06:02:42.975377,7.15,7
2040,409,2025-06-30 06:02:42.975377,35.03,35
2041,410,2024-12-14 06:02:42.975377,42.93,42
2042,410,2024-04-23 06:02:42.975377,62.39,62
2043,410,2024-08-09 06:02:42.975377,124.45,124
2044,410,2024-09-16 06:02:42.975377,26.66,26
2045,410,2024-09-01 06:02:42.975377,51.94,51
2046,411,2025-01-02 06:02:42.975377,31.31,31
2047,411,2024-07-27 06:02:42.975377,89.76,89
2048,411,2025-04-03 06:02:42.975377,53.49,53
2049,411,2025-01-02 06:02:42.975377,0.98,0
2050,411,2024-10-11 06:02:42.975377,1.04,1
2051,411,2024-04-04 06:02:42.975377,210.42,210
2052,412,2025-10-27 06:02:42.975377,86.83,86
2053,412,2025-02-11 06:02:42.975377,33.55,33
2054,412,2025-05-26 06:02:42.975377,3.11,3
2055,412,2026-03-04 06:02:44.836803,26.8,26
2056,413,2025-06-23 06:02:42.975377,51.01,51
2057,413,2025-01-19 06:02:42.975377,1.6,1
2058,413,2025-07-29 06:02:42.975377,13.58,13
2059,413,2024-08-04 06:02:42.975377,86.0,86
2060,414,2025-09-21 06:02:42.975377,53.1,53
2061,414,2025-02-05 06:02:42.975377,125.74,125
2062,414,2026-02-09 06:02:44.837250,1.29,1
2063,414,2025-01-17 06:02:42.975377,124.26,124
2064,414,2026-02-07 06:02:44.837495,25.92,25
2065,414,2025-03-01 06:02:42.975377,110.68,110
2066,414,2025-05-22 06:02:42.975377,17.75,17
2067,414,2025-04-01 06:02:42.975377,107.04,107
2068,414,2025-01-04 06:02:42.975377,89.48,89
2069,414,2025-08-03 06:02:42.975377,15.13,15
2070,415,2025-03-06 06:02:42.975377,25.72,25
2071,415,2026-02-01 06:02:42.975377,117.27,117
2072,415,2024-08-29 06:02:42.975377,251.17,251
2073,415,2025-07-22 06:02:42.975377,7.06,7
2074,415,2025-09-11 06:02:42.975377,30.67,30
2075,415,2024-09-15 06:02:42.975377,43.09,43
2076,415,2026-02-18 06:02:44.838094,13.02,13
2077,416,2026-01-29 06:02:42.975377,8.01,8
2078,416,2025-02-03 06:02:42.975377,98.78,98
2079,416,2024-11-29 06:02:42.975377,17.46,17
2080,416,2025-05-20 06:02:42.975377,120.4,120
2081,416,2024-12-13 06:02:42.975377,47.98,47
2082,417,2025-07-28 06:02:42.975377,46.73,46
2083,417,2025-03-19 06:02:42.975377,11.2,11
2084,417,2025-01-26 06:02:42.975377,5.16,5
2085,417,2025-11-10 06:02:42.975377,0.74,0
2086,418,2026-01-05 06:02:42.975377,85.9,85
2087,418,2024-10-16 06:02:42.975377,69.71,69
2088,418,2025-04-13 06:02:42.975377,12.53,12
2089,418,2024-06-14 06:02:42.975377,14.33,14
2090,419,2026-02-28 06:02:44.838232,22.43,22
2091,419,2025-01-23 06:02:42.975377,20.01,20
2092,419,2025-10-24 06:02:42.975377,91.46,91
2093,419,2025-06-30 06:02:42.975377,39.49,39
2094,419,2024-11-25 06:02:42.975377,116.82,116
2095,419,2025-06-26 06:02:42.975377,26.49,26
2096,420,2026-02-26 06:02:44.841180,15.75,15
2097,420,2026-02-18 06:02:44.841193,40.57,40
2098,421,2026-03-01 06:02:44.841207,47.82,47
2099,421,2026-03-02 06:02:44.841218,63.85,63
2100,421,2026-02-23 06:02:44.841229,42.12,42
2101,421,2026-02-22 06:02:44.841241,14.31,14
2102,422,2026-02-21 06:02:44.841256,38.42,38
2103,422,2026-02-24 06:02:44.841267,71.6,71
2104,422,2026-02-06 06:02:44.841278,70.39,70
2105,422,2026-02-18 06:02:44.841289,68.32,68
2106,422,2026-03-04 06:02:44.841300,1.93,1
2107,422,2026-02-07 06:02:44.841311,12.1,12
2108,423,2026-03-03 06:02:44.841325,55.9,55
2109,423,2026-02-05 06:02:44.841336,12.93,12
2110,423,2025-04-26 06:02:42.975377,36.03,36
2111,423,2026-02-24 06:02:44.841353,79.65,79
2112,423,2025-08-07 06:02:42.975377,14.73,14
2113,423,2026-02-09 06:02:44.841371,0.66,0
2114,423,2026-02-08 06:02:42.975377,37.85,37
2115,424,2024-10-17 06:02:42.975377,81.34,81
2116,424,2025-01-19 06:02:42.975377,36.31,36
2117,424,2025-01-07 06:02:42.975377,98.05,98
2118,424,2026-02-02 06:02:42.975377,150.41,150
2119,424,2025-03-11 06:02:42.975377,109.0,109
2120,424,2026-02-21 06:02:42.975377,42.64,42
2121,425,2025-06-28 06:02:42.975377,30.87,30
2122,425,2026-02-11 06:02:44.841447,369.74,369
2123,425,2026-02-06 06:02:44.841459,83.57,83
2124,425,2026-03-02 06:02:44.841469,7.01,7
2125,426,2026-02-19 06:02:44.841483,21.13,21
2126,426,2026-02-15 06:02:44.841494,31.28,31
2127,426,2025-04-02 06:02:42.975377,8.45,8
2128,426,2026-02-03 06:02:44.841511,30.76,30
2129,426,2026-02-07 06:02:44.841522,125.29,125
2130,426,2025-11-07 06:02:42.975377,8.93,8
2131,426,2026-02-17 06:02:44.841539,108.48,108
2132,426,2025-09-20 06:02:42.975377,4.64,4
2133,426,2026-02-20 06:02:44.841556,29.04,29
2134,426,2026-02-20 06:02:44.841565,42.63,42
2135,426,2026-02-26 06:02:44.841575,15.71,15
2136,427,2026-02-05 06:02:44.841589,25.65,25
2137,427,2026-03-03 06:02:44.841599,44.32,44
2138,427,2026-02-03 06:02:44.841610,43.19,43
2139,427,2026-02-07 06:02:44.841620,66.35,66
2140,428,2025-04-30 06:02:42.975377,39.8,39
2141,428,2026-01-06 06:02:42.975377,29.27,29
2142,428,2025-05-16 06:02:42.975377,40.03,40
2143,429,2026-03-02 06:02:44.841658,34.59,34
2144,429,2026-02-07 06:02:44.841668,19.49,19
2145,429,2026-03-03 06:02:44.841679,47.81,47
2146,429,2026-02-16 06:02:44.841689,10.66,10
2147,429,2026-02-07 06:02:44.841712,79.87,79
2148,429,2026-02-18 06:02:44.841722,54.25,54
2149,429,2026-02-25 06:02:44.841733,0.31,0
2150,430,2026-02-10 06:02:44.841747,67.13,67
2151,430,2026-01-24 06:02:42.975377,11.31,11
2152,430,2026-01-03 06:02:42.975377,5.75,5
2153,430,2026-02-26 06:02:44.841772,28.96,28
2154,430,2026-02-09 06:02:44.841782,1.94,1
2155,431,2025-12-02 06:02:42.975377,221.29,221
2156,431,2025-05-22 06:02:42.975377,208.65,208
2157,431,2025-09-15 06:02:42.975377,31.16,31
2158,431,2025-06-13 06:02:42.975377,43.3,43
2159,431,2025-06-22 06:02:42.975377,24.18,24
2160,432,2026-02-27 06:02:44.841834,42.04,42
2161,432,2026-02-16 06:02:44.841845,11.89,11
2162,432,2026-01-01 06:02:42.975377,56.75,56
2163,432,2026-02-15 06:02:44.841863,16.52,16
2164,432,2025-11-07 06:02:42.975377,53.16,53
2165,432,2025-12-07 06:02:42.975377,8.88,8
2166,432,2025-09-29 06:02:42.975377,67.13,67
2167,433,2025-07-10 06:02:42.975377,144.86,144
2168,433,2025-10-23 06:02:42.975377,14.18,14
2169,433,2025-08-27 06:02:42.975377,42.5,42
2170,433,2025-09-20 06:02:42.975377,26.02,26
2171,433,2024-12-10 06:02:42.975377,101.27,101
2172,433,2024-11-16 06:02:42.975377,7.51,7
2173,433,2024-12-12 06:02:42.975377,2.01,2
2174,433,2026-02-06 06:02:44.841952,6.54,6
2175,433,2025-07-19 06:02:42.975377,24.98,24
2176,434,2025-11-14 06:02:42.975377,89.33,89
2177,434,2026-02-28 06:02:44.841980,0.51,0
2178,434,2026-01-13 06:02:42.975377,182.73,182
2179,434,2025-07-25 06:02:42.975377,121.21,121
2180,434,2025-08-12 06:02:42.975377,55.7,55
2181,435,2026-02-06 06:02:44.842014,26.32,26
2182,435,2026-03-04 06:02:44.846316,77.49,77
2183,435,2026-02-07 06:02:44.846332,12.68,12
2184,435,2025-12-04 06:02:42.975377,59.82,59
2185,436,2025-03-27 06:02:42.975377,15.2,15
2186,436,2026-02-16 06:02:44.846382,25.3,25
2187,436,2026-03-04 06:02:44.846394,83.99,83
2188,436,2026-02-27 06:02:44.846404,24.63,24
2189,436,2025-02-02 06:02:42.975377,0.59,0
2190,436,2026-02-18 06:02:44.846421,23.26,23
2191,436,2025-05-24 06:02:42.975377,82.3,82
2192,436,2026-03-04 06:02:44.846439,73.75,73
2193,436,2025-03-26 06:02:42.975377,148.44,148
2194,436,2025-08-27 06:02:42.975377,29.99,29
2195,436,2025-01-10 06:02:42.975377,86.98,86
2196,436,2025-08-10 06:02:42.975377,40.65,40
2197,437,2025-05-03 06:02:42.975377,103.67,103
2198,437,2026-02-13 06:02:44.846500,106.7,106
2199,437,2025-11-11 06:02:42.975377,113.05,113
2200,437,2025-05-01 06:02:42.975377,16.42,16
2201,437,2026-02-07 06:02:44.846526,144.87,144
2202,437,2025-11-10 06:02:42.975377,75.76,75
2203,437,2026-02-17 06:02:44.846542,14.56,14
2204,438,2025-06-26 06:02:42.975377,18.5,18
2205,438,2025-07-17 06:02:42.975377,118.22,118
2206,439,2026-02-03 06:02:44.846574,130.53,130
2207,439,2026-03-03 06:02:44.846585,39.41,39
2208,439,2026-02-16 06:02:44.846595,2.05,2
2209,439,2026-03-03 06:02:44.846606,15.92,15
2210,439,2025-09-20 06:02:42.975377,39.66,39
2211,439,2026-02-21 06:02:44.846623,77.83,77
2212,440,2025-09-27 06:02:42.975377,17.98,17
2213,440,2026-02-27 06:02:44.846644,63.87,63
2214,440,2025-05-31 06:02:42.975377,49.13,49
2215,440,2026-02-11 06:02:42.975377,30.69,30
2216,441,2025-02-16 06:02:42.975377,95.39,95
2217,441,2025-12-31 06:02:42.975377,43.24,43
2218,441,2025-12-08 06:02:42.975377,10.2,10
2219,441,2025-12-25 06:02:42.975377,4.79,4
2220,441,2026-03-03 06:02:44.846710,10.48,10
2221,441,2025-06-15 06:02:42.975377,16.35,16
2222,442,2026-02-10 06:02:42.975377,25.06,25
2223,442,2026-02-25 06:02:44.846739,10.17,10
2224,442,2026-02-17 06:02:44.846750,177.62,177
2225,443,2026-02-07 06:02:44.846764,82.44,82
2226,443,2026-02-07 06:02:44.846775,145.71,145
2227,443,2026-02-21 06:02:44.846786,38.95,38
2228,443,2026-02-11 06:02:44.846797,61.74,61
2229,443,2026-02-14 06:02:44.846809,2.8,2
2230,443,2026-02-26 06:02:44.846822,24.47,24
2231,443,2026-02-25 06:02:44.846833,9.86,9
2232,443,2026-02-05 06:02:44.846843,29.55,29
2233,444,2026-02-19 06:02:42.975377,4.04,4
2234,444,2025-03-04 06:02:42.975377,32.64,32
2235,444,2025-04-28 06:02:42.975377,9.19,9
2236,444,2024-08-02 06:02:42.975377,26.85,26
2237,444,2025-06-04 06:02:42.975377,18.03,18
2238,445,2025-12-17 06:02:42.975377,15.49,15
2239,445,2026-03-02 06:02:42.975377,25.62,25
2240,445,2024-10-25 06:02:42.975377,49.72,49
2241,445,2024-09-07 06:02:42.975377,63.08,63
2242,446,2026-02-14 06:02:44.846927,28.26,28
2243,446,2025-07-06 06:02:42.975377,23.13,23
2244,447,2026-02-06 06:02:44.846947,46.67,46
2245,447,2026-02-21 06:02:44.846958,3.45,3
2246,447,2026-02-25 06:02:44.846968,46.9,46
2247,447,2026-02-24 06:02:44.846979,39.5,39
2248,447,2026-02-13 06:02:44.846989,68.06,68
2249,448,2026-02-18 06:02:44.847003,13.02,13
2250,448,2026-02-06 06:02:44.847042,7.23,7
2251,448,2026-03-03 06:02:44.847057,61.7,61
2252,448,2026-02-18 06:02:44.847068,1.75,1
2253,449,2026-02-15 06:02:44.847082,255.64,255
2254,449,2026-03-02 06:02:44.847092,27.78,27
2255,449,2026-02-22 06:02:44.847101,54.29,54
2256,449,2026-02-09 06:02:44.847111,5.36,5
2257,449,2026-03-03 06:02:44.847120,9.23,9
2258,449,2026-02-27 06:02:44.847129,40.91,40
2259,449,2026-02-28 06:02:44.847139,123.15,123
2260,449,2026-02-05 06:02:44.847149,6.04,6
2261,449,2026-02-21 06:02:44.847159,77.99,77
2262,449,2026-02-11 06:02:44.847169,95.66,95
2263,450,2026-01-03 06:02:42.975377,68.05,68
2264,450,2026-02-28 06:02:44.847189,102.61,102
2265,450,2026-02-18 06:02:44.847199,22.08,22
2266,451,2025-01-15 06:02:42.975377,21.25,21
2267,451,2025-01-30 06:02:42.975377,86.58,86
2268,451,2026-02-22 06:02:44.847225,33.2,33
2269,451,2024-11-08 06:02:42.975377,10.81,10
2270,452,2026-02-25 06:02:44.847246,5.34,5
2271,452,2026-02-15 06:02:44.847257,78.92,78
2272,452,2026-02-25 06:02:44.847267,98.68,98
2273,452,2026-02-18 06:02:44.847277,110.98,110
2274,452,2026-02-20 06:02:44.847295,14.88,14
2275,452,2026-02-15 06:02:44.847305,127.13,127
2276,452,2026-02-13 06:02:44.847315,97.75,97
2277,453,2026-02-12 06:02:44.847326,4.07,4
2278,453,2025-02-26 06:02:42.975377,62.03,62
2279,453,2024-11-06 06:02:42.975377,15.14,15
2280,453,2025-03-05 06:02:42.975377,61.5,61
2281,453,2024-10-08 06:02:42.975377,21.15,21
2282,453,2025-06-27 06:02:42.975377,3.81,3
2283,454,2024-10-08 06:02:42.975377,44.15,44
2284,454,2024-10-04 06:02:42.975377,3.37,3
2285,454,2025-03-30 06:02:42.975377,50.59,50
2286,454,2024-07-24 06:02:42.975377,39.89,39
2287,454,2025-03-21 06:02:42.975377,14.73,14
2288,454,2024-09-17 06:02:42.975377,13.35,13
2289,454,2026-02-06 06:02:42.975377,1.62,1
2290,455,2026-02-13 06:02:44.847420,62.4,62
2291,455,2026-02-11 06:02:44.847430,27.4,27
2292,455,2026-02-16 06:02:44.847440,64.83,64
2293,455,2026-03-03 06:02:44.847449,12.69,12
2294,456,2025-09-01 06:02:42.975377,17.19,17
2295,456,2025-04-12 06:02:42.975377,28.39,28
2296,457,2026-02-21 06:02:44.847479,285.72,285
2297,457,2026-02-15 06:02:44.847488,39.69,39
2298,457,2025-08-23 06:02:42.975377,56.46,56
2299,458,2024-12-02 06:02:42.975377,30.33,30
2300,458,2024-05-16 06:02:42.975377,27.49,27
2301,458,2026-02-03 06:02:42.975377,58.18,58
2302,458,2025-11-09 06:02:42.975377,49.38,49
2303,458,2025-05-29 06:02:42.975377,176.77,176
2304,458,2025-03-23 06:02:42.975377,78.1,78
2305,459,2026-02-19 06:02:44.847551,110.09,110
2306,459,2026-02-13 06:02:44.847561,24.3,24
2307,460,2026-03-02 06:02:42.975377,42.77,42
2308,460,2026-01-27 06:02:42.975377,30.17,30
2309,460,2026-02-15 06:02:44.847588,187.89,187
2310,460,2026-02-13 06:02:44.847598,136.48,136
2311,460,2026-02-16 06:02:44.847609,93.92,93
2312,461,2026-02-20 06:02:44.847623,5.8,5
2313,462,2026-02-03 06:02:44.847636,24.87,24
2314,462,2026-02-13 06:02:44.847646,27.32,27
2315,462,2025-01-08 06:02:42.975377,26.33,26
2316,463,2026-02-15 06:02:44.847667,9.46,9
2317,463,2026-02-27 06:02:44.847678,6.86,6
2318,463,2025-08-12 06:02:42.975377,28.53,28
2319,464,2026-02-07 06:02:44.847728,21.21,21
2320,464,2026-02-06 06:02:44.847740,128.45,128
2321,464,2026-02-27 06:02:44.847751,78.86,78
2322,464,2025-10-09 06:02:42.975377,82.13,82
2323,464,2026-02-10 06:02:44.847768,39.89,39
2324,464,2026-03-03 06:02:44.847778,1.6,1
2325,465,2025-05-19 06:02:42.975377,129.68,129
2326,465,2025-01-29 06:02:42.975377,27.43,27
2327,465,2025-11-16 06:02:42.975377,34.33,34
2328,465,2024-09-10 06:02:42.975377,59.42,59
2329,465,2026-02-15 06:02:44.847817,43.42,43
2330,465,2026-02-08 06:02:44.847827,10.34,10
2331,466,2024-08-26 06:02:42.975377,62.23,62
2332,466,2025-09-18 06:02:42.975377,21.46,21
2333,466,2025-02-04 06:02:42.975377,1.47,1
2334,466,2025-04-07 06:02:42.975377,18.34,18
2335,466,2025-05-05 06:02:42.975377,61.68,61
2336,466,2024-10-16 06:02:42.975377,32.69,32
2337,466,2026-01-12 06:02:42.975377,14.29,14
2338,467,2026-02-08 06:02:44.847894,34.85,34
2339,467,2025-03-14 06:02:42.975377,5.21,5
2340,467,2025-12-04 06:02:42.975377,18.16,18
2341,467,2026-02-13 06:02:44.847918,15.77,15
2342,467,2025-10-01 06:02:42.975377,4.21,4
2343,468,2025-01-02 06:02:42.975377,112.28,112
2344,468,2025-12-24 06:02:42.975377,43.08,43
2345,468,2025-02-20 06:02:42.975377,67.52,67
2346,468,2025-03-26 06:02:42.975377,79.99,79
2347,469,2026-02-05 06:02:42.975377,3.07,3
2348,469,2026-02-25 06:02:44.847979,95.38,95
2349,469,2026-03-01 06:02:44.847990,40.52,40
2350,469,2026-02-08 06:02:44.848000,102.88,102
2351,469,2026-02-11 06:02:44.848010,20.77,20
2352,469,2026-03-01 06:02:44.848983,57.78,57
2353,469,2026-02-25 06:02:44.849007,50.01,50
2354,469,2026-02-14 06:02:44.849043,10.17,10
2355,470,2024-09-25 06:02:42.975377,69.98,69
2356,470,2026-01-20 06:02:42.975377,18.07,18
2357,470,2025-02-28 06:02:42.975377,60.76,60
2358,470,2024-12-11 06:02:42.975377,92.72,92
2359,470,2026-02-16 06:02:44.849100,12.35,12
2360,470,2026-02-25 06:02:44.849110,18.48,18
2361,470,2025-06-29 06:02:42.975377,36.77,36
2362,470,2025-07-08 06:02:42.975377,0.01,0
2363,471,2025-07-08 06:02:42.975377,2.79,2
2364,471,2026-02-28 06:02:44.849146,9.19,9
2365,471,2025-08-13 06:02:42.975377,16.33,16
2366,471,2025-08-01 06:02:42.975377,46.75,46
2367,471,2026-02-25 06:02:42.975377,52.59,52
2368,472,2026-02-26 06:02:44.849181,46.95,46
2369,472,2026-02-25 06:02:44.849191,19.86,19
2370,472,2026-02-10 06:02:44.849202,106.56,106
2371,472,2026-02-01 06:02:42.975377,52.84,52
2372,473,2025-11-12 06:02:42.975377,32.99,32
2373,473,2025-12-12 06:02:42.975377,5.3,5
2374,473,2026-02-12 06:02:44.849243,5.07,5
2375,473,2026-03-04 06:02:44.849254,60.02,60
2376,473,2026-02-19 06:02:44.849267,3.41,3
2377,473,2025-12-23 06:02:42.975377,7.98,7
2378,474,2026-03-01 06:02:44.849288,15.17,15
2379,474,2026-03-02 06:02:44.849299,88.6,88
2380,474,2026-02-12 06:02:42.975377,32.99,32
2381,474,2026-02-25 06:02:44.849316,12.63,12
2382,474,2026-02-09 06:02:44.849326,26.29,26
